"GLOBALEVENTID","SQLDATE","MonthYear","Year","FractionDate","Actor1Code","Actor1Name","Actor1CountryCode","Actor1KnownGroupCode","Actor1EthnicCode","Actor1Religion1Code","Actor1Religion2Code","Actor1Type1Code","Actor1Type2Code","Actor1Type3Code","Actor2Code","Actor2Name","Actor2CountryCode","Actor2KnownGroupCode","Actor2EthnicCode","Actor2Religion1Code","Actor2Religion2Code","Actor2Type1Code","Actor2Type2Code","Actor2Type3Code","IsRootEvent","EventCode","EventBaseCode","EventRootCode","QuadClass","GoldsteinScale","NumMentions","NumSources","NumArticles","AvgTone","Actor1Geo_Type","Actor1Geo_FullName","Actor1Geo_CountryCode","Actor1Geo_ADM1Code","Actor1Geo_Lat","Actor1Geo_Long","Actor1Geo_FeatureID","Actor2Geo_Type","Actor2Geo_FullName","Actor2Geo_CountryCode","Actor2Geo_ADM1Code","Actor2Geo_Lat","Actor2Geo_Long","Actor2Geo_FeatureID","ActionGeo_Type","ActionGeo_FullName","ActionGeo_CountryCode","ActionGeo_ADM1Code","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID","DATEADDED","SOURCEURL"
"1426120",226086993,20121217,201212,2012,2012.9507,"GOV","FOREIGN MINIST",NA,NA,NA,NA,NA,"GOV",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"010","010","01",1,0,1,1,1,1.87793427230047,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,2,"Georgia, United States","US","USGA",0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
"1426262",226087135,20121217,201212,2012,2012.9507,"GOV","FOREIGN MINIST",NA,NA,NA,NA,NA,"GOV",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"0311","031","03",1,5.2,2,1,2,1.87793427230047,2,"Georgia, United States","US","USGA",0,0,0,2,"Georgia, United States","US","USGA",0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
"1429933",226090806,20121217,201212,2012,2012.9507,"IGOWSTNAT","NATO","WST","NAT",NA,NA,NA,"IGO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"120","120","12",3,-4,4,1,4,2.55255255255255,0,"Kremlin, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,0,NA,NA,NA,0,0,0,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,20130203,""
"1432606",226093479,20121217,201212,2012,2012.9507,"ISR","ISRAEL","ISR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"051","051","05",1,3.4,10,1,10,3.2258064516129,4,"Batumi, Ajaria**, Georgia","GG","GG04",41.6423,41.6339,-2326229,0,NA,NA,NA,0,0,0,4,"Batumi, Ajaria**, Georgia","GG","GG04",41.6423,41.6339,-2326229,20130203,""
"1435903",226096776,20121217,201212,2012,2012.9507,"JUD","PROSECUTOR",NA,NA,NA,NA,NA,"JUD",NA,NA,"BUS","COMPANY",NA,NA,NA,NA,NA,"BUS",NA,NA,1,"173","173","17",4,-5,6,1,6,0,4,"Akhaltsikhe, Georgia (general), Georgia","GG","GG00",41.639,42.9826,-2325896,4,"Akhaltsikhe, Georgia (general), Georgia","GG","GG00",41.639,42.9826,-2325896,4,"Akhaltsikhe, Georgia (general), Georgia","GG","GG00",41.639,42.9826,-2325896,20130203,""
"1435904",226096777,20121217,201212,2012,2012.9507,"JUD","PROSECUTOR",NA,NA,NA,NA,NA,"JUD",NA,NA,"BUS","COMPANY",NA,NA,NA,NA,NA,"BUS",NA,NA,1,"173","173","17",4,-5,2,1,2,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
"1438958",226099831,20121217,201212,2012,2012.9507,"LEG","SENATOR",NA,NA,NA,NA,NA,"LEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"010","010","01",1,0,3,1,3,0.904977375565611,0,"Marneuli, Georgia (general), Georgia","GG","GG00",41.4759,44.8089,-2328706,0,NA,NA,NA,0,0,0,4,"Marneuli, Georgia (general), Georgia","GG","GG00",41.4759,44.8089,-2328706,20130203,""
"1438996",226099869,20121217,201212,2012,2012.9507,"LEG","SENATOR",NA,NA,NA,NA,NA,"LEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"010","010","01",1,0,6,1,6,0.904977375565611,1,"France","FR","FR",46,2,0,0,NA,NA,NA,0,0,0,0,"Marneuli, Georgia (general), Georgia","GG","GG00",41.4759,44.8089,NA,20130203,""
"1446934",226107807,20121217,201212,2012,2012.9507,"NGOCHR","HABITAT FOR HUMANITY",NA,NA,NA,"CHR",NA,"NGO",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"036","036","03",1,4,7,1,7,4.70914127423823,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
"1451994",226112867,20121217,201212,2012,2012.9507,"RUS","RUSSIAN","RUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"036","036","03",1,4,8,1,8,1.73913043478261,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,0,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
"1452020",226112893,20121217,201212,2012,2012.9507,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"046","046","04",1,7,2,1,2,2.55255255255255,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,0,NA,NA,NA,0,0,0,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,20130203,""
"1452025",226112898,20121217,201212,2012,2012.9507,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"051","051","05",1,3.4,2,1,2,2.55255255255255,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,0,NA,NA,NA,0,0,0,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,20130203,""
"1452029",226112902,20121217,201212,2012,2012.9507,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"051","051","05",1,3.4,1,1,1,4.17910447761194,0,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,0,NA,NA,NA,0,0,0,4,"Borzhomi, Samtskhe-Javakhetis Mkhare, Georgia","GG","GG72",41.8527,43.4128,-2326360,20130203,""
"1452031",226112904,20121217,201212,2012,2012.9507,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"051","051","05",1,3.4,4,1,4,1.28,0,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
"1452107",226112980,20121217,201212,2012,2012.9507,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"172","172","17",4,-5,66,18,66,3.65782464540262,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
"1452218",226113091,20121217,201212,2012,2012.9507,"RUS","RUSSIAN","RUS",NA,NA,NA,NA,NA,NA,NA,"CHE","SWITZERLAND","CHE",NA,NA,NA,NA,NA,NA,NA,1,"040","040","04",1,1,2,1,2,4.17910447761194,0,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,4,"Borzhomi, Samtskhe-Javakhetis Mkhare, Georgia","GG","GG72",41.8527,43.4128,-2326360,4,"Borzhomi, Samtskhe-Javakhetis Mkhare, Georgia","GG","GG72",41.8527,43.4128,-2326360,20130203,""
"1452220",226113093,20121217,201212,2012,2012.9507,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,"CHE","SWITZERLAND","CHE",NA,NA,NA,NA,NA,NA,NA,1,"040","040","04",1,1,2,1,2,0.392156862745098,1,"Georgia","GG","GG",42,43.5,0,4,"Geneva, Genè, Switzerland","SZ","SZ07",46.1956,6.14811,-2552151,1,"Georgia","GG","GG",42,43.5,0,20130203,""
"1452228",226113101,20121217,201212,2012,2012.9507,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,"CHE","SWITZERLAND","CHE",NA,NA,NA,NA,NA,NA,NA,1,"046","046","04",1,7,2,1,2,0.392156862745098,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
"1452231",226113104,20121217,201212,2012,2012.9507,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,"CHE","GENEVA","CHE",NA,NA,NA,NA,NA,NA,NA,1,"173","173","17",4,-5,4,1,4,3.16205533596838,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
"1452232",226113105,20121217,201212,2012,2012.9507,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,"CHE","GENEVA","CHE",NA,NA,NA,NA,NA,NA,NA,1,"173","173","17",4,-5,4,1,4,3.16205533596838,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,20130203,""
"1452258",226113131,20121217,201212,2012,2012.9507,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,"COPGOV","DEPUTY",NA,NA,NA,NA,NA,"COP","GOV",NA,1,"040","040","04",1,1,2,1,2,2,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,20130203,""
"1452259",226113132,20121217,201212,2012,2012.9507,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,"COPGOV","DEPUTY",NA,NA,NA,NA,NA,"COP","GOV",NA,1,"040","040","04",1,1,1,1,1,2,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,4,"Tskhinvali, Georgia (general), Georgia","GG","GG00",42.2276,43.9686,-2330394,4,"Tskhinvali, Georgia (general), Georgia","GG","GG00",42.2276,43.9686,-2330394,20130203,""
"1452263",226113136,20121217,201212,2012,2012.9507,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,"COPGOV","DEPUTY",NA,NA,NA,NA,NA,"COP","GOV",NA,1,"040","040","04",1,1,1,1,1,2,1,"Russia","RS","RS",60,100,0,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,20130203,""
"1452318",226113191,20121217,201212,2012,2012.9507,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,"FRA","FRANCE","FRA",NA,NA,NA,NA,NA,NA,NA,1,"061","061","06",2,6.4,44,18,44,3.65782464540262,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
"1452342",226113215,20121217,201212,2012,2012.9507,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,"GOV","AMBASSADOR",NA,NA,NA,NA,NA,"GOV",NA,NA,0,"042","042","04",1,1.9,1,1,1,4.17910447761194,0,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
"1452387",226113260,20121217,201212,2012,2012.9507,"RUS","RUSSIAN","RUS",NA,NA,NA,NA,NA,NA,NA,"IGOEUREEC","THE EU","EUR","EEC",NA,NA,NA,"IGO",NA,NA,1,"045","045","04",1,5,1,1,1,4.17910447761194,0,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,20130203,""
"1452486",226113359,20121217,201212,2012,2012.9507,"RUS","RUSSIAN","RUS",NA,NA,NA,NA,NA,NA,NA,"MED","JOURNALIST",NA,NA,NA,NA,NA,"MED",NA,NA,1,"036","036","03",1,4,2,1,2,1.73913043478261,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
"1452718",226113591,20121217,201212,2012,2012.9507,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,0,"166","166","16",4,-7,1,1,1,2.55255255255255,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,4,"Kremlin, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,20130203,""
"1462240",226123113,20121217,201212,2012,2012.9507,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"172","172","17",4,-5,1,1,1,2.44988864142539,2,"Georgia, United States","US","USGA",0,0,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
"1462241",226123114,20121217,201212,2012,2012.9507,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"172","172","17",4,-5,1,1,1,2.44988864142539,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
"1464852",226125725,20121217,201212,2012,2012.9507,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"COPGOV","DEPUTY",NA,NA,NA,NA,NA,"COP","GOV",NA,1,"040","040","04",1,1,5,1,5,2,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,20130203,""
"1464853",226125726,20121217,201212,2012,2012.9507,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"COPGOV","DEPUTY",NA,NA,NA,NA,NA,"COP","GOV",NA,1,"040","040","04",1,1,1,1,1,2,1,"Russia","RS","RS",60,100,0,4,"Tskhinvali, Georgia (general), Georgia","GG","GG00",42.2276,43.9686,-2330394,4,"Tskhinvali, Georgia (general), Georgia","GG","GG00",42.2276,43.9686,-2330394,20130203,""
"1469874",226130747,20121217,201212,2012,2012.9507,"USA","ALABAMA","USA",NA,NA,NA,NA,NA,NA,NA,"NGOCHR","HABITAT FOR HUMANITY",NA,NA,NA,"CHR",NA,"NGO",NA,NA,1,"036","036","03",1,4,1,1,1,4.70914127423823,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
"1470161",226131034,20121217,201212,2012,2012.9507,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,0,"020","020","02",1,3,1,1,1,4.17910447761194,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,20130203,""
"1474525",226135398,20121217,201212,2012,2012.9507,"USAGOV","UNITED STATES","USA",NA,NA,NA,NA,"GOV",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"0311","031","03",1,5.2,4,1,4,1.87793427230047,2,"Georgia, United States","US","USGA",0,0,0,2,"Georgia, United States","US","USGA",0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
"1474718",226135591,20121217,201212,2012,2012.9507,"USAGOV","UNITED STATES","USA",NA,NA,NA,NA,"GOV",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"110","110","11",3,-2,4,1,4,1.87793427230047,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
"1478249",226139122,20121218,201212,2012,2012.9534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARM","ARMENIA","ARM",NA,NA,NA,NA,NA,NA,NA,0,"043","043","04",1,2.8,2,1,2,4.11089866156788,NA,NA,NA,NA,0,0,0,4,"Yerevan, Yerevan*, Armenia","AM","AM11",40.1811,44.5136,-2325645,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
"1478927",226139800,20121218,201212,2012,2012.9534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BUS","COMPANY",NA,NA,NA,NA,NA,"BUS",NA,NA,1,"060","060","06",2,6,10,1,10,0.555555555555556,NA,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
"1479253",226140126,20121218,201212,2012,2012.9534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHE","GENEVA","CHE",NA,NA,NA,NA,NA,NA,NA,1,"050","050","05",1,3.5,1,1,1,0.588235294117647,NA,NA,NA,NA,0,0,0,4,"Tskhinvali, Georgia (general), Georgia","GG","GG00",42.2276,43.9686,-2330394,4,"Tskhinvali, Georgia (general), Georgia","GG","GG00",42.2276,43.9686,-2330394,20130203,""
"1481805",226142678,20121218,201212,2012,2012.9534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GOV","MINIST",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"043","043","04",1,2.8,10,1,10,0.632911392405063,NA,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
"1486314",226147187,20121218,201212,2012,2012.9534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,0,"042","042","04",1,1.9,6,1,6,1.27041742286751,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
"1489804",226150677,20121218,201212,2012,2012.9534,"ARM","ARMENIA","ARM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"042","042","04",1,1.9,2,1,2,4.11089866156788,4,"Yerevan, Yerevan*, Armenia","AM","AM11",40.1811,44.5136,-2325645,0,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
"1489818",226150691,20121218,201212,2012,2012.9534,"ARM","ARMENIA","ARM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"072","072","07",2,8.3,2,1,2,5.68181818181818,4,"Shirvan, , Armenia","AM","AM00",40.5612,43.9385,-2325074,0,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
"1489972",226150845,20121218,201212,2012,2012.9534,"ARM","ARMENIA","ARM",NA,NA,NA,NA,NA,NA,NA,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,0,"040","040","04",1,1,1,1,1,4.11089866156788,4,"Yerevan, Yerevan*, Armenia","AM","AM11",40.1811,44.5136,-2325645,4,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
"1491405",226152278,20121218,201212,2012,2012.9534,"BEL","BELGIUM","BEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"010","010","01",1,0,1,1,1,4.22654268808115,4,"Brussels, Bruxelles-Capitale, Belgium","BE","BE11",50.8333,4.33333,-1955538,0,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
"1493523",226154396,20121218,201212,2012,2012.9534,"BUS","BUSINESS",NA,NA,NA,NA,NA,"BUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"070","070","07",2,7,5,1,5,3.90070921985816,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
"1496936",226157809,20121218,201212,2012,2012.9534,"CHE","GENEVA","CHE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"050","050","05",1,3.5,1,1,1,0.588235294117647,4,"Tskhinvali, Georgia (general), Georgia","GG","GG00",42.2276,43.9686,-2330394,0,NA,NA,NA,0,0,0,4,"Tskhinvali, Georgia (general), Georgia","GG","GG00",42.2276,43.9686,-2330394,20130203,""
"1497049",226157922,20121218,201212,2012,2012.9534,"CHE","SWITZERLAND","CHE",NA,NA,NA,NA,NA,NA,NA,"RUSLEG","RUSSIA","RUS",NA,NA,NA,NA,"LEG",NA,NA,1,"046","046","04",1,7,2,1,2,2.28013029315961,4,"Geneva, Genè, Switzerland","SZ","SZ07",46.1956,6.14811,-2552151,1,"Russia","RS","RS",60,100,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
"1497076",226157949,20121218,201212,2012,2012.9534,"CHE","SWITZERLAND","CHE",NA,NA,NA,NA,NA,NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"046","046","04",1,7,2,1,2,2.28013029315961,4,"Geneva, Genè, Switzerland","SZ","SZ07",46.1956,6.14811,-2552151,1,"Russia","RS","RS",60,100,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
"1498381",226159254,20121218,201212,2012,2012.9534,"CHRCTH","CATHOLIC",NA,NA,NA,"CHR","CTH",NA,NA,NA,"CHR","CHRISTIAN",NA,NA,NA,"CHR",NA,NA,NA,NA,1,"051","051","05",1,3.4,5,1,5,3.65448504983389,0,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
"1499914",226160787,20121218,201212,2012,2012.9534,"COP","PRISON",NA,NA,NA,NA,NA,"COP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"142","142","14",3,-6.5,10,1,10,2.20588235294118,4,"Rustavi, Georgia (general), Georgia","GG","GG00",41.6231,43.1311,-2329505,0,NA,NA,NA,0,0,0,4,"Rustavi, Georgia (general), Georgia","GG","GG00",41.6231,43.1311,-2329505,20130203,""
"1510948",226171821,20121218,201212,2012,2012.9534,"EUR","EUROPE","EUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"036","036","03",1,4,2,1,2,2.76422764227642,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,0,NA,NA,NA,0,0,0,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,20130203,""
"1514344",226175217,20121218,201212,2012,2012.9534,"GOV","PRIME MINISTER",NA,NA,NA,NA,NA,"GOV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"013","013","01",1,0.4,1,1,1,3.41296928327645,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,0,NA,NA,NA,0,0,0,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,20130203,""
"1514952",226175825,20121218,201212,2012,2012.9534,"GOV","MINIST",NA,NA,NA,NA,NA,"GOV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"042","042","04",1,1.9,10,1,10,0.632911392405063,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,0,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
"1516255",226177128,20121218,201212,2012,2012.9534,"GOV","STATE MINIST",NA,NA,NA,NA,NA,"GOV",NA,NA,"BEL","BRUSSELS","BEL",NA,NA,NA,NA,NA,NA,NA,1,"042","042","04",1,1.9,1,1,1,0,1,"Cyprus","CY","CY",35,33,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
"1518713",226179586,20121218,201212,2012,2012.9534,"GOV","PRIME MINISTER",NA,NA,NA,NA,NA,"GOV",NA,NA,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,1,"050","050","05",1,3.5,4,1,4,4.22654268808115,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
"1520150",226181023,20121218,201212,2012,2012.9534,"GOVJUD","MINIST",NA,NA,NA,NA,NA,"GOV","JUD",NA,"MED","MEDIA",NA,NA,NA,NA,NA,"MED",NA,NA,1,"010","010","01",1,0,5,1,5,0.632911392405063,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
