"GLOBALEVENTID","SQLDATE","MonthYear","Year","FractionDate","Actor1Code","Actor1Name","Actor1CountryCode","Actor1KnownGroupCode","Actor1EthnicCode","Actor1Religion1Code","Actor1Religion2Code","Actor1Type1Code","Actor1Type2Code","Actor1Type3Code","Actor2Code","Actor2Name","Actor2CountryCode","Actor2KnownGroupCode","Actor2EthnicCode","Actor2Religion1Code","Actor2Religion2Code","Actor2Type1Code","Actor2Type2Code","Actor2Type3Code","IsRootEvent","EventCode","EventBaseCode","EventRootCode","QuadClass","GoldsteinScale","NumMentions","NumSources","NumArticles","AvgTone","Actor1Geo_Type","Actor1Geo_FullName","Actor1Geo_CountryCode","Actor1Geo_ADM1Code","Actor1Geo_Lat","Actor1Geo_Long","Actor1Geo_FeatureID","Actor2Geo_Type","Actor2Geo_FullName","Actor2Geo_CountryCode","Actor2Geo_ADM1Code","Actor2Geo_Lat","Actor2Geo_Long","Actor2Geo_FeatureID","ActionGeo_Type","ActionGeo_FullName","ActionGeo_CountryCode","ActionGeo_ADM1Code","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID","DATEADDED","SOURCEURL","month"
127509743,20110625,201106,2011,2011.4795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AZE","AZERBAIJAN","AZE",NA,NA,NA,NA,NA,NA,NA,1,"057","057","05",1,8,4,1,4,3.125,NA,NA,NA,NA,0,0,0,4,"Baku, Baki*, Azerbaijan","AJ","AJ09",40.3953,49.8822,-2705195,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127511824,20110625,201106,2011,2011.4795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GOV","FIREFIGHTER",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"190","190","19",4,-10,89,9,89,2.54815903647712,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127511965,20110625,201106,2011,2011.4795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HLH","HOSPITAL",NA,NA,NA,NA,NA,"HLH",NA,NA,0,"042","042","04",1,1.9,4,1,4,3.04878048780488,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127512074,20110625,201106,2011,2011.4795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IGOWSTNAT","NATO","WST","NAT",NA,NA,NA,"IGO",NA,NA,1,"036","036","03",1,4,2,1,2,6.48148148148148,NA,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
127512518,20110625,201106,2011,2011.4795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JUD","DEFENSE ATTORNEY",NA,NA,NA,NA,NA,"JUD",NA,NA,1,"040","040","04",1,1,5,1,5,3.64372469635628,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127512665,20110625,201106,2011,2011.4795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAB","EMPLOYEE",NA,NA,NA,NA,NA,"LAB",NA,NA,1,"0353","035","03",1,7,18,1,18,3.7175234936429,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127515701,20110625,201106,2011,2011.4795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"190","190","19",4,-10,4,1,4,2.81329923273657,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127515998,20110625,201106,2011,2011.4795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kar","KAREN",NA,NA,"kar",NA,NA,NA,NA,NA,1,"042","042","04",1,1.9,5,1,5,7.19424460431655,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127518895,20110625,201106,2011,2011.4795,"AZE","AZERBAIJAN","AZE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"051","051","05",1,3.4,7,1,7,8.3743842364532,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,0,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
127519397,20110625,201106,2011,2011.4795,"BEL","BRUSSELS","BEL",NA,NA,NA,NA,NA,NA,NA,"IGOWSTNAT","NATO","WST","NAT",NA,NA,NA,"IGO",NA,NA,1,"040","040","04",1,1,2,1,2,6.48148148148148,1,"Lithuania","LH","LH",56,24,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
127519398,20110625,201106,2011,2011.4795,"BEL","BRUSSELS","BEL",NA,NA,NA,NA,NA,NA,NA,"IGOWSTNAT","NATO","WST","NAT",NA,NA,NA,"IGO",NA,NA,1,"040","040","04",1,1,2,1,2,6.48148148148148,1,"Lithuania","LH","LH",56,24,0,1,"Lithuania","LH","LH",56,24,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
127520447,20110625,201106,2011,2011.4795,"BUS","BANK",NA,NA,NA,NA,NA,"BUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"071","071","07",2,7.4,9,1,9,6.30630630630631,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127520548,20110625,201106,2011,2011.4795,"BUS","EMPLOYER",NA,NA,NA,NA,NA,"BUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"112","112","11",3,-2,9,1,9,6.11246943765281,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127520568,20110625,201106,2011,2011.4795,"BUS","EMPLOYER",NA,NA,NA,NA,NA,"BUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"120","120","12",3,-4,9,1,9,3.65296803652968,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127520613,20110625,201106,2011,2011.4795,"BUS","BANK",NA,NA,NA,NA,NA,"BUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"1711","171","17",4,-9.2,9,1,9,6.30630630630631,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127520636,20110625,201106,2011,2011.4795,"BUS","BANK",NA,NA,NA,NA,NA,"BUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"173","173","17",4,-5,18,2,18,3.64209130098375,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127520803,20110625,201106,2011,2011.4795,"BUS","BUSINESS",NA,NA,NA,NA,NA,"BUS",NA,NA,"EDU","SCHOOL",NA,NA,NA,NA,NA,"EDU",NA,NA,1,"071","071","07",2,7.4,9,1,9,6.85763888888889,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127520940,20110625,201106,2011,2011.4795,"BUS","BANK",NA,NA,NA,NA,NA,"BUS",NA,NA,"IGOEURDEVEBR","EUROPEAN BANK FOR RECONSTRUCTION AND DEVELOPMENT","EUR","EBR",NA,NA,NA,"IGO","DEV",NA,0,"051","051","05",1,3.4,9,1,9,8.3743842364532,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
127524669,20110625,201106,2011,2011.4795,"COP","POLICE",NA,NA,NA,NA,NA,"COP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"193","193","19",4,-10,13,2,13,5.39571308802078,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127526151,20110625,201106,2011,2011.4795,"CRM","THIEVES",NA,NA,NA,NA,NA,"CRM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"190","190","19",4,-10,5,1,5,3.82352941176471,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127526232,20110625,201106,2011,2011.4795,"CRM","THIEVES",NA,NA,NA,NA,NA,"CRM",NA,NA,"CVL","RESIDENTS",NA,NA,NA,NA,NA,"CVL",NA,NA,1,"190","190","19",4,-10,4,1,4,3.82352941176471,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127527407,20110625,201106,2011,2011.4795,"CVL","RESIDENTS",NA,NA,NA,NA,NA,"CVL",NA,NA,"GOVDEV","PUBLIC SERVICE COMMISSION",NA,NA,NA,NA,NA,"GOV","DEV",NA,0,"010","010","01",1,0,4,1,4,3.49761526232114,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127528154,20110625,201106,2011,2011.4795,"DEU","BRUNSWICK","DEU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"0231","023","02",1,3.4,2,1,2,7.07269155206287,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127528649,20110625,201106,2011,2011.4795,"DNKGOV","ANDERS FOGH RASMUSSEN","DNK",NA,NA,NA,NA,"GOV",NA,NA,"IGOWSTNAT","NATO","WST","NAT",NA,NA,NA,"IGO",NA,NA,1,"040","040","04",1,1,4,1,4,6.48148148148148,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
127528650,20110625,201106,2011,2011.4795,"DNKGOV","ANDERS FOGH RASMUSSEN","DNK",NA,NA,NA,NA,"GOV",NA,NA,"LEG","PARLIAMENT",NA,NA,NA,NA,NA,"LEG",NA,NA,1,"010","010","01",1,0,2,1,2,6.48148148148148,4,"Brussels, Bruxelles-Capitale, Belgium","BE","BE11",50.8333,4.33333,-1955538,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
127528651,20110625,201106,2011,2011.4795,"DNKGOV","ANDERS FOGH RASMUSSEN","DNK",NA,NA,NA,NA,"GOV",NA,NA,"LEG","PARLIAMENT",NA,NA,NA,NA,NA,"LEG",NA,NA,1,"010","010","01",1,0,2,1,2,6.48148148148148,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
127529129,20110625,201106,2011,2011.4795,"EDU","SCHOOL",NA,NA,NA,NA,NA,"EDU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"071","071","07",2,7.4,18,1,9,6.85763888888889,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127529280,20110625,201106,2011,2011.4795,"EDU","COLLEGE",NA,NA,NA,NA,NA,"EDU",NA,NA,"BUS","COMPANY",NA,NA,NA,NA,NA,"BUS",NA,NA,1,"051","051","05",1,3.4,9,1,9,9.68468468468468,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127529444,20110625,201106,2011,2011.4795,"EDU","SCHOLAR",NA,NA,NA,NA,NA,"EDU",NA,NA,"GRC","GREEK","GRC",NA,NA,NA,NA,NA,NA,NA,1,"051","051","05",1,3.4,5,1,5,10.8333333333333,0,"Ariana, Perifereia Peloponnisou, Greece","GR","GR62",36.7667,23.0833,-814506,4,"Ariana, Perifereia Peloponnisou, Greece","GR","GR62",36.7667,23.0833,-814506,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127529446,20110625,201106,2011,2011.4795,"EDU","SCHOLAR",NA,NA,NA,NA,NA,"EDU",NA,NA,"GRC","GREEK","GRC",NA,NA,NA,NA,NA,NA,NA,1,"051","051","05",1,3.4,2,1,2,10.8333333333333,3,"High School, New York, United States","US","USNY",41.4276,-73.6765,952761,4,"Ariana, Perifereia Peloponnisou, Greece","GR","GR62",36.7667,23.0833,-814506,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127533373,20110625,201106,2011,2011.4795,"GOV","GOVERNMENT",NA,NA,NA,NA,NA,"GOV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"010","010","01",1,0,9,1,9,3.49761526232114,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127533943,20110625,201106,2011,2011.4795,"GOV","MAYOR",NA,NA,NA,NA,NA,"GOV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"042","042","04",1,1.9,9,1,9,0.884955752212389,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127534683,20110625,201106,2011,2011.4795,"GOV","FIREFIGHTER",NA,NA,NA,NA,NA,"GOV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"190","190","19",4,-10,4,2,4,3.17460317460317,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127534900,20110625,201106,2011,2011.4795,"GOV","AUTHORITIES",NA,NA,NA,NA,NA,"GOV",NA,NA,"BUS","BANK",NA,NA,NA,NA,NA,"BUS",NA,NA,1,"012","012","01",1,-0.4,8,1,8,5.46448087431694,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127535736,20110625,201106,2011,2011.4795,"GOV","CITY MANAGER",NA,NA,NA,NA,NA,"GOV",NA,NA,"ITA","ROME","ITA",NA,NA,NA,NA,NA,NA,NA,1,"173","173","17",4,-5,9,1,9,1.65289256198347,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127535942,20110625,201106,2011,2011.4795,"GOV","MAYOR",NA,NA,NA,NA,NA,"GOV",NA,NA,"LEG","REPRESENTATIVES",NA,NA,NA,NA,NA,"LEG",NA,NA,1,"173","173","17",4,-5,3,1,3,4.28571428571429,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127536028,20110625,201106,2011,2011.4795,"GOV","GOVERNMENT",NA,NA,NA,NA,NA,"GOV",NA,NA,"MED","NEWS AGENCY",NA,NA,NA,NA,NA,"MED",NA,NA,1,"060","060","06",2,6,9,1,9,3.125,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127536034,20110625,201106,2011,2011.4795,"GOV","CITY MANAGER",NA,NA,NA,NA,NA,"GOV",NA,NA,"MED","BLOG",NA,NA,NA,NA,NA,"MED",NA,NA,1,"173","173","17",4,-5,9,1,9,1.66666666666667,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127536998,20110625,201106,2011,2011.4795,"GOV","CITY MANAGER",NA,NA,NA,NA,NA,"GOV",NA,NA,"USA","COLUMBUS","USA",NA,NA,NA,NA,NA,NA,NA,1,"173","173","17",4,-5,9,1,9,1.66666666666667,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127537012,20110625,201106,2011,2011.4795,"GOV","FIREFIGHTER",NA,NA,NA,NA,NA,"GOV",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"190","190","19",4,-10,8,2,8,3.17460317460317,1,"Georgia","GG","GG",42,43.5,0,3,"Waycross, Georgia, United States","US","USGA",31.2136,-82.354,356622,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127537013,20110625,201106,2011,2011.4795,"GOV","FIREFIGHTER",NA,NA,NA,NA,NA,"GOV",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"190","190","19",4,-10,2,2,2,3.17460317460317,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127537561,20110625,201106,2011,2011.4795,"GOVPTY","RULING PARTY",NA,NA,NA,NA,NA,"GOV",NA,NA,"BUS","COMPANIES",NA,NA,NA,NA,NA,"BUS",NA,NA,0,"071","071","07",2,7.4,9,1,9,8.95856662933931,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
127538094,20110625,201106,2011,2011.4795,"HLH","HOSPITAL",NA,NA,NA,NA,NA,"HLH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"043","043","04",1,2.8,4,1,4,3.04878048780488,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127538324,20110625,201106,2011,2011.4795,"HLH","HOSPITAL",NA,NA,NA,NA,NA,"HLH",NA,NA,"LAB","EMPLOYEE",NA,NA,NA,NA,NA,"LAB",NA,NA,1,"013","013","01",1,0.4,18,1,18,3.7175234936429,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127539708,20110625,201106,2011,2011.4795,"IGOWSTNAT","NATO","WST","NAT",NA,NA,NA,"IGO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"036","036","03",1,4,2,1,2,6.48148148148148,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,0,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
127539771,20110625,201106,2011,2011.4795,"IGOWSTNAT","NATO","WST","NAT",NA,NA,NA,"IGO",NA,NA,"BEL","BRUSSELS","BEL",NA,NA,NA,NA,NA,NA,NA,1,"040","040","04",1,1,8,1,8,6.48148148148148,4,"Brussels, Bruxelles-Capitale, Belgium","BE","BE11",50.8333,4.33333,-1955538,4,"Brussels, Bruxelles-Capitale, Belgium","BE","BE11",50.8333,4.33333,-1955538,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
127539772,20110625,201106,2011,2011.4795,"IGOWSTNAT","NATO","WST","NAT",NA,NA,NA,"IGO",NA,NA,"BEL","BELGIUM","BEL",NA,NA,NA,NA,NA,NA,NA,1,"040","040","04",1,1,1,1,1,6.48148148148148,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Brussels, Bruxelles-Capitale, Belgium","BE","BE11",50.8333,4.33333,-1955538,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
127539792,20110625,201106,2011,2011.4795,"IGOWSTNAT","NATO","WST","NAT",NA,NA,NA,"IGO",NA,NA,"DNKGOV","ANDERS FOGH RASMUSSEN","DNK",NA,NA,NA,NA,"GOV",NA,NA,1,"040","040","04",1,1,4,1,4,6.48148148148148,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
127539846,20110625,201106,2011,2011.4795,"IGOWSTNAT","NATO","WST","NAT",NA,NA,NA,"IGO",NA,NA,"LEG","PARLIAMENT",NA,NA,NA,NA,NA,"LEG",NA,NA,1,"036","036","03",1,4,7,1,7,6.48148148148148,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
127543609,20110625,201106,2011,2011.4795,"JUD","JUDGE",NA,NA,NA,NA,NA,"JUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"120","120","12",3,-4,38,5,30,8.62230892146412,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127544454,20110625,201106,2011,2011.4795,"JUDJUD","SUPERIOR COURT",NA,NA,NA,NA,NA,"JUD","JUD",NA,"GOV","CHIEF EXECUTIVE",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"120","120","12",3,-4,45,5,45,8.76015624031583,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127546063,20110625,201106,2011,2011.4795,"LEG","CHAMBER",NA,NA,NA,NA,NA,"LEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"010","010","01",1,0,9,1,9,11.0787172011662,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127546445,20110625,201106,2011,2011.4795,"LEG","LEGISLATOR",NA,NA,NA,NA,NA,"LEG",NA,NA,"BUSCVL","BUSINESS",NA,NA,NA,NA,NA,"BUS","CVL",NA,1,"051","051","05",1,3.4,18,1,9,11.0787172011662,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127546647,20110625,201106,2011,2011.4795,"LEG","PARLIAMENT",NA,NA,NA,NA,NA,"LEG",NA,NA,"IGOWSTNAT","NATO","WST","NAT",NA,NA,NA,"IGO",NA,NA,1,"036","036","03",1,4,7,1,7,6.48148148148148,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Brussels, Bruxelles-Capitale, Belgium","BE","BE11",50.8333,4.33333,-1955538,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
127546648,20110625,201106,2011,2011.4795,"LEG","PARLIAMENT",NA,NA,NA,NA,NA,"LEG",NA,NA,"IGOWSTNAT","NATO","WST","NAT",NA,NA,NA,"IGO",NA,NA,1,"036","036","03",1,4,9,1,8,6.48148148148148,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
127546897,20110625,201106,2011,2011.4795,"LEG","CONGRESS",NA,NA,NA,NA,NA,"LEG",NA,NA,"USA","ATLANTA","USA",NA,NA,NA,NA,NA,NA,NA,1,"043","043","04",1,2.8,2,1,2,11.6129032258065,1,"Georgia","GG","GG",42,43.5,0,3,"Atlanta, Georgia, United States","US","USGA",33.749,-84.388,351615,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127546996,20110625,201106,2011,2011.4795,"LEG","CONGRESS",NA,NA,NA,NA,NA,"LEG",NA,NA,"USAGOV","ATLANTA","USA",NA,NA,NA,NA,"GOV",NA,NA,1,"043","043","04",1,2.8,4,1,4,11.6129032258065,1,"Georgia","GG","GG",42,43.5,0,3,"Atlanta, Georgia, United States","US","USGA",33.749,-84.388,351615,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127546997,20110625,201106,2011,2011.4795,"LEG","CONGRESS",NA,NA,NA,NA,NA,"LEG",NA,NA,"USAGOV","ATLANTA","USA",NA,NA,NA,NA,"GOV",NA,NA,1,"043","043","04",1,2.8,36,4,36,12.3838230028725,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127547716,20110625,201106,2011,2011.4795,"MED","WRITER",NA,NA,NA,NA,NA,"MED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"070","070","07",2,7,9,1,9,0.884955752212389,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
127549383,20110625,201106,2011,2011.4795,"MIL","MILITARY",NA,NA,NA,NA,NA,"MIL",NA,NA,"RUSMIL","RUSSIA","RUS",NA,NA,NA,NA,"MIL",NA,NA,1,"090","090","09",2,-2,2,1,2,3.79951495553759,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,20130203,"","06"
127549384,20110625,201106,2011,2011.4795,"MIL","MILITARY",NA,NA,NA,NA,NA,"MIL",NA,NA,"RUSMIL","RUSSIAN","RUS",NA,NA,NA,NA,"MIL",NA,NA,1,"090","090","09",2,-2,6,1,6,3.79951495553759,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,1,"Russia","RS","RS",60,100,0,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,20130203,"","06"
127549770,20110625,201106,2011,2011.4795,"MMR","MYANMAR","MMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"020","020","02",1,3,2,1,2,6.32478632478632,4,"Aung, Magway, Myanmar","BM","BM15",21.6167,94.1333,-410304,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
