"GLOBALEVENTID","SQLDATE","MonthYear","Year","FractionDate","Actor1Code","Actor1Name","Actor1CountryCode","Actor1KnownGroupCode","Actor1EthnicCode","Actor1Religion1Code","Actor1Religion2Code","Actor1Type1Code","Actor1Type2Code","Actor1Type3Code","Actor2Code","Actor2Name","Actor2CountryCode","Actor2KnownGroupCode","Actor2EthnicCode","Actor2Religion1Code","Actor2Religion2Code","Actor2Type1Code","Actor2Type2Code","Actor2Type3Code","IsRootEvent","EventCode","EventBaseCode","EventRootCode","QuadClass","GoldsteinScale","NumMentions","NumSources","NumArticles","AvgTone","Actor1Geo_Type","Actor1Geo_FullName","Actor1Geo_CountryCode","Actor1Geo_ADM1Code","Actor1Geo_Lat","Actor1Geo_Long","Actor1Geo_FeatureID","Actor2Geo_Type","Actor2Geo_FullName","Actor2Geo_CountryCode","Actor2Geo_ADM1Code","Actor2Geo_Lat","Actor2Geo_Long","Actor2Geo_FeatureID","ActionGeo_Type","ActionGeo_FullName","ActionGeo_CountryCode","ActionGeo_ADM1Code","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID","DATEADDED","SOURCEURL"
203592589,20120501,201205,2012,2012.3315,"BUS","TANKER",NA,NA,NA,NA,NA,"BUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"192","192","19",4,-9.5,18,1,18,4.46565921636051,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203593140,20120501,201205,2012,2012.3315,"BUS","COMPANY",NA,NA,NA,NA,NA,"BUS",NA,NA,"EUR","EUROPE","EUR",NA,NA,NA,NA,NA,NA,NA,1,"013","013","01",1,0.4,2,1,2,5.62060889929742,4,"Kursebi, Georgia (general), Georgia","GG","GG00",42.3075,42.8136,117549,1,"United Kingdom","UK","UK",54,-2,0,4,"Kursebi, Georgia (general), Georgia","GG","GG00",42.3075,42.8136,117549,20130203,""
203593419,20120501,201205,2012,2012.3315,"BUS","COMPANIES",NA,NA,NA,NA,NA,"BUS",NA,NA,"HLH","DOCTOR",NA,NA,NA,NA,NA,"HLH",NA,NA,1,"120","120","12",3,-4,4,1,4,11.1111111111111,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203594098,20120501,201205,2012,2012.3315,"BUS","COMPANY",NA,NA,NA,NA,NA,"BUS",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"013","013","01",1,0.4,1,1,1,5.62060889929742,4,"Kursebi, Georgia (general), Georgia","GG","GG00",42.3075,42.8136,117549,4,"Kursebi, Georgia (general), Georgia","GG","GG00",42.3075,42.8136,117549,4,"Kursebi, Georgia (general), Georgia","GG","GG00",42.3075,42.8136,117549,20130203,""
203594099,20120501,201205,2012,2012.3315,"BUS","COMPANY",NA,NA,NA,NA,NA,"BUS",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"013","013","01",1,0.4,6,1,6,5.62060889929742,4,"Kursebi, Georgia (general), Georgia","GG","GG00",42.3075,42.8136,117549,2,"Georgia, United States","US","USGA",0,0,0,4,"Kursebi, Georgia (general), Georgia","GG","GG00",42.3075,42.8136,117549,20130203,""
203594445,20120501,201205,2012,2012.3315,"BUS","BANK",NA,NA,NA,NA,NA,"BUS",NA,NA,"USA","CONNECTICUT","USA",NA,NA,NA,NA,NA,NA,NA,1,"071","071","07",2,7.4,9,1,9,5.9748427672956,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,20130203,""
203596693,20120501,201205,2012,2012.3315,"CHN","CANTON","CHN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"051","051","05",1,3.4,27,1,27,5.50857104107028,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203599007,20120501,201205,2012,2012.3315,"COP","POLICE",NA,NA,NA,NA,NA,"COP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"010","010","01",1,0,9,1,9,2.57731958762887,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,0,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
203599165,20120501,201205,2012,2012.3315,"COP","PRISON",NA,NA,NA,NA,NA,"COP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"012","012","01",1,-0.4,9,1,9,4.93827160493827,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203599574,20120501,201205,2012,2012.3315,"COP","POLICE",NA,NA,NA,NA,NA,"COP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"060","060","06",2,6,18,2,18,2.73160810716039,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
