"GLOBALEVENTID" "SQLDATE" "MonthYear" "Year" "FractionDate" "Actor1Code" "Actor1Name" "Actor1CountryCode" "Actor1KnownGroupCode" "Actor1EthnicCode" "Actor1Religion1Code" "Actor1Religion2Code" "Actor1Type1Code" "Actor1Type2Code" "Actor1Type3Code" "Actor2Code" "Actor2Name" "Actor2CountryCode" "Actor2KnownGroupCode" "Actor2EthnicCode" "Actor2Religion1Code" "Actor2Religion2Code" "Actor2Type1Code" "Actor2Type2Code" "Actor2Type3Code" "IsRootEvent" "EventCode" "EventBaseCode" "EventRootCode" "QuadClass" "GoldsteinScale" "NumMentions" "NumSources" "NumArticles" "AvgTone" "Actor1Geo_Type" "Actor1Geo_FullName" "Actor1Geo_CountryCode" "Actor1Geo_ADM1Code" "Actor1Geo_Lat" "Actor1Geo_Long" "Actor1Geo_FeatureID" "Actor2Geo_Type" "Actor2Geo_FullName" "Actor2Geo_CountryCode" "Actor2Geo_ADM1Code" "Actor2Geo_Lat" "Actor2Geo_Long" "Actor2Geo_FeatureID" "ActionGeo_Type" "ActionGeo_FullName" "ActionGeo_CountryCode" "ActionGeo_ADM1Code" "ActionGeo_Lat" "ActionGeo_Long" "ActionGeo_FeatureID" "DATEADDED" "SOURCEURL"
"19083" 255346827 20130527 201305 2013 2013.4027 "JORGOV" "JORDANIAN" "JOR" NA NA NA NA "GOV" NA NA " SYR" "SYRIAN" "SYR" NA NA NA NA NA NA NA 1 "027" "027" "02" 1 4 6 1 6 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19084" 255346828 20130527 201305 2013 2013.4027 "JORGOV" "JORDANIAN" "JOR" NA NA NA NA "GOV" NA NA " SYR" "SYRIA" "SYR" NA NA NA NA NA NA NA 1 "172" "172" "17" 4 -5 6 1 6 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19094" 255346838 20130527 201305 2013 2013.4027 "JORMIL" "JORDANIAN" "JOR" NA NA NA NA "MIL" NA NA " MIL" "MILITARY" NA NA NA NA NA "MIL" NA NA 1 "040" "040" "04" 1 1 3 1 3 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19095" 255346839 20130527 201305 2013 2013.4027 "JORMIL" "JORDANIAN" "JOR" NA NA NA NA "MIL" NA NA " NGA" "NIGERIAN" "NGA" NA NA NA NA NA NA NA 1 "036" "036" "03" 1 4 6 1 6 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19111" 255346855 20130527 201305 2013 2013.4027 "JPN" "JAPAN" "JPN" NA NA NA NA NA NA NA " " NA NA NA NA NA NA NA NA NA 0 "036" "036" "03" 1 4 5 1 5 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 0 NA NA NA NA NA NA 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19133" 255346877 20130527 201305 2013 2013.4027 "JPN" "JAPAN" "JPN" NA NA NA NA NA NA NA " " NA NA NA NA NA NA NA NA NA 1 "080" "080" "08" 2 5 10 1 10 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 0 NA NA NA NA NA NA 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19140" 255346884 20130527 201305 2013 2013.4027 "JPN" "JAPAN" "JPN" NA NA NA NA NA NA NA " " NA NA NA NA NA NA NA NA NA 1 "120" "120" "12" 3 -4 3 1 3 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 0 NA NA NA NA NA NA 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19153" 255346897 20130527 201305 2013 2013.4027 "JPN" "JAPAN" "JPN" NA NA NA NA NA NA NA " BUS" "INVESTOR" NA NA NA NA NA "BUS" NA NA 0 "040" "040" "04" 1 1 10 1 10 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19163" 255346907 20130527 201305 2013 2013.4027 "JPN" "JAPAN" "JPN" NA NA NA NA NA NA NA " CHN" "CHINA" "CHN" NA NA NA NA NA NA NA 1 "120" "120" "12" 3 -4 2 1 2 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19186" 255346930 20130527 201305 2013 2013.4027 "JPN" "JAPAN" "JPN" NA NA NA NA NA NA NA " GOV" "EMPEROR" NA NA NA NA NA "GOV" NA NA 0 "020" "020" "02" 1 3 10 1 10 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19193" 255346937 20130527 201305 2013 2013.4027 "JPN" "JAPAN" "JPN" NA NA NA NA NA NA NA " GOV" "EMPEROR" NA NA NA NA NA "GOV" NA NA 0 "043" "043" "04" 1 2.8 10 1 10 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19251" 255346995 20130527 201305 2013 2013.4027 "JPN" "JAPAN" "JPN" NA NA NA NA NA NA NA " LEG" "LAWMAKER" NA NA NA NA NA "LEG" NA NA 0 "036" "036" "03" 1 4 5 1 5 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"192521" 255346996 20130527 201305 2013 2013.4027 "JPN" "JAPANESE" "JPN" NA NA NA NA NA NA NA " LEG" "LAWMAKER" NA NA NA NA NA "LEG" NA NA 0 "071" "071" "07" 2 7.4 4 1 4 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19257" 255347001 20130527 201305 2013 2013.4027 "JPN" "JAPANESE" "JPN" NA NA NA NA NA NA NA " MED" "NEWS AGENCY" NA NA NA NA NA "MED" NA NA 1 "071" "071" "07" 2 7.4 4 1 4 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19282" 255347026 20130527 201305 2013 2013.4027 "JPN" "JAPANESE" "JPN" NA NA NA NA NA NA NA " OPPPTY" "MAIN OPPOSITION" NA NA NA NA NA "OPP" NA NA 0 "010" "010" "01" 1 0 4 1 4 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19287" 255347031 20130527 201305 2013 2013.4027 "JPN" "TOKYO" "JPN" NA NA NA NA NA NA NA " RWAGOV" "PAUL KAGAME" "RWA" NA NA NA NA "GOV" NA NA 1 "036" "036" "03" 1 4 10 1 10 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19288" 255347032 20130527 201305 2013 2013.4027 "JPN" "JAPAN" "JPN" NA NA NA NA NA NA NA " THA" "THAILAND" "THA" NA NA NA NA NA NA NA 0 "043" "043" "04" 1 2.8 6 1 6 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19301" 255347045 20130527 201305 2013 2013.4027 "JPN" "JAPAN" "JPN" NA NA NA NA NA NA NA " UIS" "THE INTERNATIONAL COMMUNITY" NA NA NA NA NA "UIS" NA NA 1 "010" "010" "01" 1 0 5 1 5 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19334" 255347078 20130527 201305 2013 2013.4027 "JPNGOV" "JAPANESE" "JPN" NA NA NA NA "GOV" NA NA " " NA NA NA NA NA NA NA NA NA 1 "071" "071" "07" 2 7.4 3 1 3 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 0 NA NA NA NA NA NA 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19349" 255347093 20130527 201305 2013 2013.4027 "JPNGOV" "JAPANESE" "JPN" NA NA NA NA "GOV" NA NA " LEG" "LAWMAKER" NA NA NA NA NA "LEG" NA NA 0 "071" "071" "07" 2 7.4 6 1 6 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19350" 255347094 20130527 201305 2013 2013.4027 "JPNGOV" "JAPANESE" "JPN" NA NA NA NA "GOV" NA NA " MED" "NEWS AGENCY" NA NA NA NA NA "MED" NA NA 1 "010" "010" "01" 1 0 7 1 7 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19351" 255347095 20130527 201305 2013 2013.4027 "JPNGOV" "JAPANESE" "JPN" NA NA NA NA "GOV" NA NA " MED" "NEWS AGENCY" NA NA NA NA NA "MED" NA NA 1 "071" "071" "07" 2 7.4 3 1 3 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19359" 255347103 20130527 201305 2013 2013.4027 "JPNGOV" "JAPANESE" "JPN" NA NA NA NA "GOV" NA NA " OPPPTY" "MAIN OPPOSITION" NA NA NA NA NA "OPP" NA NA 0 "010" "010" "01" 1 0 3 1 3 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19372" 255347116 20130527 201305 2013 2013.4027 "JUD" "LAWYER" NA NA NA NA NA "JUD" NA NA " " NA NA NA NA NA NA NA NA NA 1 "010" "010" "01" 1 0 16 1 10 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 0 NA NA NA NA NA NA 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19373" 255347117 20130527 201305 2013 2013.4027 "JUD" "LAWYER" NA NA NA NA NA "JUD" NA NA " " NA NA NA NA NA NA NA NA NA 1 "010" "010" "01" 1 0 2 1 2 2.45098039215686 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 0 NA NA NA NA NA NA 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130527 "http://www.bloomberg.com/news/2013-05-27/georgia-s-ex-premier-may-appeal-detention-to-europe-rights-court.html"
"19408" 255347152 20130527 201305 2013 2013.4027 "JUD" "COURT OF APPEALS" NA NA NA NA NA "JUD" NA NA " " NA NA NA NA NA NA NA NA NA 1 "014" "014" "01" 1 0 5 1 5 4.66666666666667 4 "Kutaisi, Georgia (general), Georgia" "GG" "GG00" 42.2639 42.6999 -2328171 0 NA NA NA NA NA NA 4 "Kutaisi, Georgia (general), Georgia" "GG" "GG00" 42.2639 42.6999 -2328171 20130527 "http://www.news.az/articles/80038"
"19433" 255347177 20130527 201305 2013 2013.4027 "JUD" "ADVOCATE" NA NA NA NA NA "JUD" NA NA " " NA NA NA NA NA NA NA NA NA 0 "043" "043" "04" 1 2.8 10 1 10 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 0 NA NA NA NA NA NA 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19456" 255347200 20130527 201305 2013 2013.4027 "JUD" "CONSTITUTIONAL COURT" NA NA NA NA NA "JUD" NA NA " " NA NA NA NA NA NA NA NA NA 0 "090" "090" "09" 2 -2 10 1 10 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 0 NA NA NA NA NA NA 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19461" 255347205 20130527 201305 2013 2013.4027 "JUD" "PROSECUTOR" NA NA NA NA NA "JUD" NA NA " " NA NA NA NA NA NA NA NA NA 0 "100" "100" "10" 3 -5 7 1 7 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 0 NA NA NA NA NA NA 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19472" 255347216 20130527 201305 2013 2013.4027 "JUD" "CONSTITUTIONAL COURT" NA NA NA NA NA "JUD" NA NA " " NA NA NA NA NA NA NA NA NA 0 "110" "110" "11" 3 -2 8 1 8 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 0 NA NA NA NA NA NA 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19483" 255347227 20130527 201305 2013 2013.4027 "JUD" "LAWYER" NA NA NA NA NA "JUD" NA NA " " NA NA NA NA NA NA NA NA NA 1 "120" "120" "12" 3 -4 16 1 10 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 0 NA NA NA NA NA NA 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19493" 255347237 20130527 201305 2013 2013.4027 "JUD" "PROSECUTOR" NA NA NA NA NA "JUD" NA NA " " NA NA NA NA NA NA NA NA NA 0 "160" "160" "16" 4 -4 6 1 6 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 0 NA NA NA NA NA NA 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19498" 255347242 20130527 201305 2013 2013.4027 "JUD" "ATTORNEY" NA NA NA NA NA "JUD" NA NA " " NA NA NA NA NA NA NA NA NA 0 "173" "173" "17" 4 -5 3 1 3 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 0 NA NA NA NA NA NA 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19524" 255347268 20130527 201305 2013 2013.4027 "JUD" "COUNSEL" NA NA NA NA NA "JUD" NA NA " BGD" "BANGLADESH" "BGD" NA NA NA NA NA NA NA 0 "090" "090" "09" 2 -2 2 1 2 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19525" 255347269 20130527 201305 2013 2013.4027 "JUD" "PROSECUTOR" NA NA NA NA NA "JUD" NA NA " BGD" "BANGLADESH" "BGD" NA NA NA NA NA NA NA 0 "100" "100" "10" 3 -5 3 1 3 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19526" 255347270 20130527 201305 2013 2013.4027 "JUD" "COUNSEL" NA NA NA NA NA "JUD" NA NA " BGDBUS" "DHAKA" "BGD" NA NA NA NA "BUS" NA NA 0 "090" "090" "09" 2 -2 3 1 3 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19574" 255347318 20130527 201305 2013 2013.4027 "JUD" "LAWYER" NA NA NA NA NA "JUD" NA NA " GOV" "AUTHORITIES" NA NA NA NA NA "GOV" NA NA 1 "120" "120" "12" 3 -4 2 1 2 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19583" 255347327 20130527 201305 2013 2013.4027 "JUD" "LAWYER" NA NA NA NA NA "JUD" NA NA " IRN" "IRAN" "IRN" NA NA NA NA NA NA NA 0 "173" "173" "17" 4 -5 1 1 1 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19604" 255347348 20130527 201305 2013 2013.4027 "JUD" "LAWYER" NA NA NA NA NA "JUD" NA NA " MED" "MEDIA" NA NA NA NA NA "MED" NA NA 1 "111" "111" "11" 3 -2 8 1 8 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19607" 255347351 20130527 201305 2013 2013.4027 "JUD" "LAWYER" NA NA NA NA NA "JUD" NA NA " MED" "MEDIA" NA NA NA NA NA "MED" NA NA 1 "190" "190" "19" 4 -10 8 1 8 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19618" 255347362 20130527 201305 2013 2013.4027 "JUD" "SUPREME COURT" NA NA NA NA NA "JUD" NA NA " PAK" "KARACHI" "PAK" NA NA NA NA NA NA NA 0 "110" "110" "11" 3 -2 8 1 8 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19619" 255347363 20130527 201305 2013 2013.4027 "JUD" "SUPREME COURT" NA NA NA NA NA "JUD" NA NA " PAK" "KARACHI" "PAK" NA NA NA NA NA NA NA 0 "110" "110" "11" 3 -2 2 1 2 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Ankara, Ankara, Turkey" "TU" "TU68" 39.9272 32.8644 -735338 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19634" 255347378 20130527 201305 2013 2013.4027 "JUD" "PROSECUTOR" NA NA NA NA NA "JUD" NA NA " SEPUAF" "LIBERATION ARMY" NA NA NA NA NA "SEP" "UAF" NA 1 "112" "112" "11" 3 -2 10 1 10 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19635" 255347379 20130527 201305 2013 2013.4027 "JUD" "LAWYER" NA NA NA NA NA "JUD" NA NA " SWE" "SWEDEN" "SWE" NA NA NA NA NA NA NA 1 "120" "120" "12" 3 -4 6 1 6 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19640" 255347384 20130527 201305 2013 2013.4027 "JUD" "LAWYER" NA NA NA NA NA "JUD" NA NA " TJK" "TAJIKISTAN" "TJK" NA NA NA NA NA NA NA 1 "010" "010" "01" 1 0 2 1 2 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19641" 255347385 20130527 201305 2013 2013.4027 "JUD" "LAWYER" NA NA NA NA NA "JUD" NA NA " TJK" "TAJIKISTAN" "TJK" NA NA NA NA NA NA NA 1 "120" "120" "12" 3 -4 2 1 2 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19643" 255347387 20130527 201305 2013 2013.4027 "JUD" "LAWYER" NA NA NA NA NA "JUD" NA NA " UGA" "UGANDAN" "UGA" NA NA NA NA NA NA NA 1 "111" "111" "11" 3 -2 6 1 4 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19644" 255347388 20130527 201305 2013 2013.4027 "JUD" "LAWYER" NA NA NA NA NA "JUD" NA NA " UGAGOV" "UGANDAN" "UGA" NA NA NA NA "GOV" NA NA 1 "111" "111" "11" 3 -2 6 1 6 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19655" 255347399 20130527 201305 2013 2013.4027 "JUD" "PROSECUTOR" NA NA NA NA NA "JUD" NA NA " USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA 0 "060" "060" "06" 2 6 1 1 1 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19693" 255347437 20130527 201305 2013 2013.4027 "KAZ" "ASTANA" "KAZ" NA NA NA NA NA NA NA " " NA NA NA NA NA NA NA NA NA 1 "111" "111" "11" 3 -2 3 1 3 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 0 NA NA NA NA NA NA 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19694" 255347438 20130527 201305 2013 2013.4027 "KAZ" "ALMATY" "KAZ" NA NA NA NA NA NA NA " " NA NA NA NA NA NA NA NA NA 1 "173" "173" "17" 4 -5 10 1 10 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 0 NA NA NA NA NA NA 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
"19700" 255347444 20130527 201305 2013 2013.4027 "KAZ" "KAZAKHSTAN" "KAZ" NA NA NA NA NA NA NA " BLR" "BELARUS" "BLR" NA NA NA NA NA NA NA 1 "057" "057" "05" 1 8 5 1 5 0 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130527 "BBC Monitoring"
