"GLOBALEVENTID" "SQLDATE" "MonthYear" "Year" "FractionDate" "Actor1Code" "Actor1Name" "Actor1CountryCode" "Actor1KnownGroupCode" "Actor1EthnicCode" "Actor1Religion1Code" "Actor1Religion2Code" "Actor1Type1Code" "Actor1Type2Code" "Actor1Type3Code" "Actor2Code" "Actor2Name" "Actor2CountryCode" "Actor2KnownGroupCode" "Actor2EthnicCode" "Actor2Religion1Code" "Actor2Religion2Code" "Actor2Type1Code" "Actor2Type2Code" "Actor2Type3Code" "IsRootEvent" "EventCode" "EventBaseCode" "EventRootCode" "QuadClass" "GoldsteinScale" "NumMentions" "NumSources" "NumArticles" "AvgTone" "Actor1Geo_Type" "Actor1Geo_FullName" "Actor1Geo_CountryCode" "Actor1Geo_ADM1Code" "Actor1Geo_Lat" "Actor1Geo_Long" "Actor1Geo_FeatureID" "Actor2Geo_Type" "Actor2Geo_FullName" "Actor2Geo_CountryCode" "Actor2Geo_ADM1Code" "Actor2Geo_Lat" "Actor2Geo_Long" "Actor2Geo_FeatureID" "ActionGeo_Type" "ActionGeo_FullName" "ActionGeo_CountryCode" "ActionGeo_ADM1Code" "ActionGeo_Lat" "ActionGeo_Long" "ActionGeo_FeatureID" "DATEADDED" "SOURCEURL"
"1729392" 228828099 20130121 201301 2013 2013.0575 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA "GOV" "PRESIDENT" NA NA NA NA NA "GOV" NA NA 1 "040" "040" "04" 1 1 1 1 1 0.819672131147541 2 "Georgia, United States" "US" "USGA" 34.8375 -106.237 0 2 "Georgia, United States" "US" "USGA" 34.8375 -106.237 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"1729393" 228828100 20130121 201301 2013 2013.0575 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA "GOV" "PRESIDENT" NA NA NA NA NA "GOV" NA NA 1 "040" "040" "04" 1 1 1 1 1 0.819672131147541 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"1729629" 228828336 20130121 201301 2013 2013.0575 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA "GOV" "GOVERNMENT" NA NA NA NA NA "GOV" NA NA 0 "050" "050" "05" 1 3.5 5 1 5 3.0060120240481 2 "Georgia, United States" "US" "USGA" 0 0 0 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 NA 20130203 ""
"1729804" 228828511 20130121 201301 2013 2013.0575 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA "GOV" "AUTHORITIES" NA NA NA NA NA "GOV" NA NA 1 "051" "051" "05" 1 3.4 10 2 10 2.55620848237098 2 "Georgia, United States" "US" "USGA" 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1729894" 228828601 20130121 201301 2013 2013.0575 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA "GOV" "GOVERNMENT" NA NA NA NA NA "GOV" NA NA 0 "080" "080" "08" 2 5 2 1 2 1.55642023346304 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1730346" 228829053 20130121 201301 2013 2013.0575 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA "IGOEURCOE" "COUNCIL OF EUROPE" "EUR" "COE" NA NA NA "IGO" NA NA 1 "010" "010" "01" 1 0 6 1 6 0.8 2 "Georgia, United States" "US" "USGA" 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1732011" 228830718 20130121 201301 2013 2013.0575 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA "OPP" "POLITICAL PRISONER" NA NA NA NA NA "OPP" NA NA 0 "051" "051" "05" 1 3.4 2 1 2 3.0060120240481 4 "South Ossetia, Georgia (general), Georgia" "GG" "GG00" 42.3333 44 -2329959 2 "Georgia, United States" "US" "USGA" 0 0 0 4 "South Ossetia, Georgia (general), Georgia" "GG" "GG00" 42.3333 44 -2329959 20130203 ""
"1732159" 228830866 20130121 201301 2013 2013.0575 "USA" "ATLANTA" "USA" NA NA NA NA NA NA NA "PTY" "DEMOCRATIC PARTY" NA NA NA NA NA NA NA NA 1 "043" "043" "04" 1 2.8 2 1 2 4.95495495495495 3 "Atlanta, Georgia, United States" "US" "USGA" 33.749 -84.388 351615 3 "Atlanta, Georgia, United States" "US" "USGA" 33.749 -84.388 351615 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"1732160" 228830867 20130121 201301 2013 2013.0575 "USA" "ATLANTA" "USA" NA NA NA NA NA NA NA "PTY" "DEMOCRATIC PARTY" NA NA NA NA NA NA NA NA 1 "043" "043" "04" 1 2.8 6 1 6 4.95495495495495 3 "Atlanta, Georgia, United States" "US" "USGA" 33.749 -84.388 351615 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"1732230" 228830937 20130121 201301 2013 2013.0575 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA "RUS" "RUSSIA" "RUS" NA NA NA NA NA NA NA 0 "042" "042" "04" 1 1.9 1 1 1 4.78170478170478 4 "South Ossetia, Georgia (general), Georgia" "GG" "GG00" 42.3333 44 -2329959 4 "South Ossetia, Georgia (general), Georgia" "GG" "GG00" 42.3333 44 -2329959 4 "South Ossetia, Georgia (general), Georgia" "GG" "GG00" 42.3333 44 -2329959 20130203 ""
"1732231" 228830938 20130121 201301 2013 2013.0575 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA "RUS" "RUSSIA" "RUS" NA NA NA NA NA NA NA 0 "042" "042" "04" 1 1.9 1 1 1 4.78170478170478 4 "South Ossetia, Georgia (general), Georgia" "GG" "GG00" 42.3333 44 -2329959 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 4 "South Ossetia, Georgia (general), Georgia" "GG" "GG00" 42.3333 44 -2329959 20130203 ""
"1732233" 228830940 20130121 201301 2013 2013.0575 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA "RUS" "RUSSIA" "RUS" NA NA NA NA NA NA NA 0 "042" "042" "04" 1 1.9 2 1 2 4.10714285714286 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 20130203 ""
"1732694" 228831401 20130121 201301 2013 2013.0575 "USA" "ATLANTA" "USA" NA NA NA NA NA NA NA "USACVL" "DISTRICT OF COLUMBIA" "USA" NA NA NA NA "CVL" NA NA 1 "020" "020" "02" 1 3 6 1 6 2.14168039538715 2 "Virginia, United States" "US" "USVA" 37.768 -78.2057 0 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"1741231" 249690556 20130121 201301 2013 2013.0575 "GOV" "PRIME MINISTER" NA NA NA NA NA "GOV" NA NA " CHE" "DAVOS" "CHE" NA NA NA NA NA NA NA 1 "040" "040" "04" 1 1 2 1 2 2.32558139534884 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130220 ""
"1741593" 249690924 20130121 201301 2013 2013.0575 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA " CHEGOV" "SWITZERLAND" "CHE" NA NA NA NA "GOV" NA NA 1 "040" "040" "04" 1 1 1 1 1 2.32558139534884 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130220 ""
"1741611" 249690942 20130121 201301 2013 2013.0575 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA " GOV" "PRIME MINISTER" NA NA NA NA NA "GOV" NA NA 1 "040" "040" "04" 1 1 5 1 5 2.32558139534884 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130220 ""
"1745166" 228843141 20130122 201301 2013 2013.0603 NA NA NA NA NA NA NA NA NA NA "GEOGOV" "MIKHEIL SAAKASHVILI" "GEO" NA NA NA NA "GOV" NA NA 1 "042" "042" "04" 1 1.9 6 2 6 1.22850122850123 NA NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1745168" 228843143 20130122 201301 2013 2013.0603 NA NA NA NA NA NA NA NA NA NA "GEOGOV" "MIKHEIL SAAKASHVILI" "GEO" NA NA NA NA "GOV" NA NA 1 "051" "051" "05" 1 3.4 4 1 4 1.42857142857143 NA NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1745169" 228843144 20130122 201301 2013 2013.0603 NA NA NA NA NA NA NA NA NA NA "GEOGOV" "MIKHEIL SAAKASHVILI" "GEO" NA NA NA NA "GOV" NA NA 1 "100" "100" "10" 3 -5 12 2 12 1.22850122850123 NA NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1745734" 228843709 20130122 201301 2013 2013.0603 NA NA NA NA NA NA NA NA NA NA "GOV" "GOVERNMENT" NA NA NA NA NA "GOV" NA NA 1 "046" "046" "04" 1 7 7 1 7 1.3215859030837 NA NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"1745774" 228843749 20130122 201301 2013 2013.0603 NA NA NA NA NA NA NA NA NA NA "GOV" "PRESIDENT" NA NA NA NA NA "GOV" NA NA 1 "051" "051" "05" 1 3.4 8 1 8 1.42857142857143 NA NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1749371" 228847346 20130122 201301 2013 2013.0603 NA NA NA NA NA NA NA NA NA NA "RUS" "MOSCOW" "RUS" NA NA NA NA NA NA NA 1 "040" "040" "04" 1 1 1 1 1 0.662251655629139 NA NA NA NA 0 0 0 2 "Georgia, United States" "US" "USGA" 36.17 -119.746 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1749388" 228847363 20130122 201301 2013 2013.0603 NA NA NA NA NA NA NA NA NA NA "RUS" "RUSSIA" "RUS" NA NA NA NA NA NA NA 1 "043" "043" "04" 1 2.8 2 1 2 0.662251655629139 NA NA NA NA 0 0 0 4 "Moscow, Moskva, Russia" "RS" "RS48" 55.7522 37.6156 -2960561 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1758806" 228856781 20130122 201301 2013 2013.0603 "BUS" "BUSINESS" NA NA NA NA NA "BUS" NA NA NA NA NA NA NA NA NA NA NA NA 0 "050" "050" "05" 1 3.5 10 1 10 3.4324942791762 1 "Georgia" "GG" "GG" 42 43.5 0 0 NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"1762920" 228860895 20130122 201301 2013 2013.0603 "CANGOVDEV" "JOHN DUNCAN" "CAN" NA NA NA NA "GOV" "DEV" NA NA NA NA NA NA NA NA NA NA NA 1 "035" "035" "03" 1 7 5 1 5 3.4324942791762 1 "Georgia" "GG" "GG" 42 43.5 0 0 NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"1768816" 228866791 20130122 201301 2013 2013.0603 "COP" "PRISON" NA NA NA NA NA "COP" NA NA "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA 1 "1822" "182" "18" 4 -9 6 1 6 2.35294117647059 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1769059" 228867034 20130122 201301 2013 2013.0603 "COPGOV" "DEPUTY" NA NA NA NA NA "COP" "GOV" NA "COP" "DEPUTY" NA NA NA NA NA "COP" NA NA 1 "010" "010" "01" 1 0 10 1 10 1.93236714975845 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 20130203 ""
"1769061" 228867036 20130122 201301 2013 2013.0603 "COPGOV" "DEPUTY" NA NA NA NA NA "COP" "GOV" NA "COP" "DEPUTY" NA NA NA NA NA "COP" NA NA 1 "0831" "083" "08" 2 5 10 1 10 1.93236714975845 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 20130203 ""
"1769112" 228867087 20130122 201301 2013 2013.0603 "COPGOV" "DEPUTY" NA NA NA NA NA "COP" "GOV" NA "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA 1 "0831" "083" "08" 2 5 2 1 2 1.42857142857143 4 "Yerevan, Yerevan*, Armenia" "AM" "AM11" 40.1811 44.5136 -2325645 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 20130203 ""
"1783428" 228881403 20130122 201301 2013 2013.0603 "GEOGOV" "MIKHEIL SAAKASHVILI" "GEO" NA NA NA NA "GOV" NA NA NA NA NA NA NA NA NA NA NA NA 1 "043" "043" "04" 1 2.8 12 2 12 1.22850122850123 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 0 NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1783430" 228881405 20130122 201301 2013 2013.0603 "GEOGOV" "MIKHEIL SAAKASHVILI" "GEO" NA NA NA NA "GOV" NA NA "EUR" "EUROPEAN" "EUR" NA NA NA NA NA NA NA 1 "040" "040" "04" 1 1 8 1 8 1.29310344827586 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Moscow, Moskva, Russia" "RS" "RS48" 55.7522 37.6156 -2960561 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1783432" 228881407 20130122 201301 2013 2013.0603 "GEOGOV" "MIKHEIL SAAKASHVILI" "GEO" NA NA NA NA "GOV" NA NA "GOV" "ADMINISTRATION" NA NA NA NA NA "GOV" NA NA 1 "010" "010" "01" 1 0 1 1 1 1.6 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1783434" 228881409 20130122 201301 2013 2013.0603 "GEOGOV" "VANO MERABISHVILI" "GEO" NA NA NA NA "GOV" NA NA "GOV" "GOVERNMENT" NA NA NA NA NA "GOV" NA NA 1 "020" "020" "02" 1 3 10 1 10 1.5 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1783436" 228881411 20130122 201301 2013 2013.0603 "GEOGOV" "MIKHEIL SAAKASHVILI" "GEO" NA NA NA NA "GOV" NA NA "GOV" "GOVERNMENT" NA NA NA NA NA "GOV" NA NA 1 "046" "046" "04" 1 7 4 1 4 1.6 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1783437" 228881412 20130122 201301 2013 2013.0603 "GEOGOV" "MIKHEIL SAAKASHVILI" "GEO" NA NA NA NA "GOV" NA NA "RUS" "RUSSIA" "RUS" NA NA NA NA NA NA NA 1 "043" "043" "04" 1 2.8 2 2 2 1.22850122850123 0 "Moscow, Moskva, Russia" "RS" "RS48" 55.7522 37.6156 -2960561 4 "Moscow, Moskva, Russia" "RS" "RS48" 55.7522 37.6156 -2960561 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1784391" 228882366 20130122 201301 2013 2013.0603 "GOV" "GOVERNOR" NA NA NA NA NA "GOV" NA NA NA NA NA NA NA NA NA NA NA NA 1 "020" "020" "02" 1 3 10 1 10 1.27388535031847 1 "Georgia" "GG" "GG" 42 43.5 0 0 NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"1785345" 228883320 20130122 201301 2013 2013.0603 "GOV" "GOVERNOR" NA NA NA NA NA "GOV" NA NA NA NA NA NA NA NA NA NA NA NA 1 "071" "071" "07" 2 7.4 10 1 10 1.27388535031847 1 "Georgia" "GG" "GG" 42 43.5 0 0 NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"1787731" 228885706 20130122 201301 2013 2013.0603 "GOV" "GOVERNMENT" NA NA NA NA NA "GOV" NA NA "GEOGOV" "MIKHEIL SAAKASHVILI" "GEO" NA NA NA NA "GOV" NA NA 1 "046" "046" "04" 1 7 4 1 4 1.6 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1787770" 228885745 20130122 201301 2013 2013.0603 "GOV" "PRIME MINISTER" NA NA NA NA NA "GOV" NA NA "GOVAGR" "AGRICULTURE MINIST" NA NA NA NA NA "GOV" "AGR" NA 1 "043" "043" "04" 1 2.8 8 1 8 0.662251655629139 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1789982" 228887957 20130122 201301 2013 2013.0603 "GOV" "PRESIDENT" NA NA NA NA NA "GOV" NA NA "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA 0 "018" "018" "01" 1 3.4 4 1 4 1.29310344827586 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 2 "Georgia, United States" "US" "USGA" 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1790282" 228888257 20130122 201301 2013 2013.0603 "GOV" "GOVERNMENT" NA NA NA NA NA "GOV" NA NA "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA 1 "046" "046" "04" 1 7 6 1 6 1.6 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 2 "Georgia, United States" "US" "USGA" 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1791025" 228889000 20130122 201301 2013 2013.0603 "GOVAGR" "AGRICULTURE MINIST" NA NA NA NA NA "GOV" "AGR" NA "GOV" "PRIME MINISTER" NA NA NA NA NA "GOV" NA NA 1 "010" "010" "01" 1 0 8 1 8 0.662251655629139 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1791026" 228889001 20130122 201301 2013 2013.0603 "GOVAGR" "AGRICULTURE MINIST" NA NA NA NA NA "GOV" "AGR" NA "GOV" "PRIME MINISTER" NA NA NA NA NA "GOV" NA NA 1 "042" "042" "04" 1 1.9 8 1 8 0.662251655629139 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1792258" 228890233 20130122 201301 2013 2013.0603 "HLH" "DOCTOR" NA NA NA NA NA "HLH" NA NA NA NA NA NA NA NA NA NA NA NA 0 "051" "051" "05" 1 3.4 24 1 24 2.24389098424177 2 "Georgia, United States" "US" "USGA" 0 0 0 0 NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"1792259" 228890234 20130122 201301 2013 2013.0603 "HLH" "DOCTOR" NA NA NA NA NA "HLH" NA NA NA NA NA NA NA NA NA NA NA NA 0 "051" "051" "05" 1 3.4 16 1 16 2.24389098424177 1 "Georgia" "GG" "GG" 42 43.5 0 0 NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"1793731" 228891706 20130122 201301 2013 2013.0603 "IGOEURCOE" "COUNCIL OF EUROPE" "EUR" "COE" NA NA NA "IGO" NA NA "GOV" "PRESIDENT" NA NA NA NA NA "GOV" NA NA 1 "046" "046" "04" 1 7 2 1 2 1.6 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1793732" 228891707 20130122 201301 2013 2013.0603 "IGOEURCOE" "COUNCIL OF EUROPE" "EUR" "COE" NA NA NA "IGO" NA NA "GOV" "PRESIDENT" NA NA NA NA NA "GOV" NA NA 1 "046" "046" "04" 1 7 2 1 2 1.6 2 "Georgia, United States" "US" "USGA" 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1794687" 228892662 20130122 201301 2013 2013.0603 "IGOWSTNAT" "NATO" "WST" "NAT" NA NA NA "IGO" NA NA NA NA NA NA NA NA NA NA NA NA 1 "012" "012" "01" 1 -0.4 20 1 20 3.42465753424658 1 "Georgia" "GG" "GG" 42 43.5 0 0 NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"1802358" 228900333 20130122 201301 2013 2013.0603 "JUD" "LAWYER" NA NA NA NA NA "JUD" NA NA "MED" "NEWSPAPER" NA NA NA NA NA "MED" NA NA 1 "010" "010" "01" 1 0 1 1 1 2.90322580645161 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"1805282" 228903257 20130122 201301 2013 2013.0603 "LEG" "SENATE" NA NA NA NA NA "LEG" NA NA NA NA NA NA NA NA NA NA NA NA 0 "010" "010" "01" 1 0 24 1 24 2.24389098424177 1 "Georgia" "GG" "GG" 42 43.5 0 0 NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"1805344" 228903319 20130122 201301 2013 2013.0603 "LEG" "CONGRESS" NA NA NA NA NA "LEG" NA NA NA NA NA NA NA NA NA NA NA NA 0 "014" "014" "01" 1 0 6 1 6 2.34604105571848 1 "Georgia" "GG" "GG" 42 43.5 0 0 NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"1806201" 228904176 20130122 201301 2013 2013.0603 "LEG" "PARLIAMENT" NA NA NA NA NA "LEG" NA NA "GOV" "PRESIDENT" NA NA NA NA NA "GOV" NA NA 1 "012" "012" "01" 1 -0.4 10 1 10 0.50251256281407 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1806557" 228904532 20130122 201301 2013 2013.0603 "LEG" "PARLIAMENT" NA NA NA NA NA "LEG" NA NA "MED" "JOURNALIST" NA NA NA NA NA "MED" NA NA 1 "010" "010" "01" 1 0 1 1 1 0.50251256281407 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1806560" 228904535 20130122 201301 2013 2013.0603 "LEG" "PARLIAMENT" NA NA NA NA NA "LEG" NA NA "MED" "JOURNALIST" NA NA NA NA NA "MED" NA NA 1 "013" "013" "01" 1 0.4 4 1 4 0.50251256281407 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"1810637" 228908612 20130122 201301 2013 2013.0603 "MIL" "MARINE CORP" NA NA NA NA NA "MIL" NA NA "AFG" "AFGHANISTAN" "AFG" NA NA NA NA NA NA NA 1 "190" "190" "19" 4 -10 6 1 6 1.62162162162162 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
